Venue type,Media owner,Screen ID,Unit ID,Screen name,Screen latitude,Screen longitude,Screen width (px),Screen height (px),Physical screen count,Dimensions (W x H),Aspect ratio,Orientation,Site name,Site location (city),Site region (state),Spot length,Allowed languages,Allow Image,Allow Video,Zip code,Country
Retail > Mall,Midland HK,M-P2016-KLN-TV1-43,19775327,M-P2016-KLN-TV1-43 日出康城首都商場,22.296861,114.271064,1280,720,1,1280x720,16:09,NA,將軍澳日出康城康城路1號首都商場4號舖,Sai Kung,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2016-KLN-TV2-43,19775328,M-P2016-KLN-TV2-43 日出康城首都商場,22.296861,114.271064,1280,720,1,1280x720,16:09,NA,將軍澳日出康城康城路1號首都商場4號舖,Sai Kung,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2016-KLN-TV3-43,19775329,M-P2016-KLN-TV3-43 日出康城首都商場,22.296861,114.271064,1280,720,1,1280x720,16:09,NA,將軍澳日出康城康城路1號首都商場4號舖,Sai Kung,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P2023-KLN-TV1-43,19775330,M-P2023-KLN-TV1-43 清水灣大埔仔村,22.336642,114.259467,1280,720,1,1280x720,16:09,NA,新界清水灣大埔仔村 16 號 地下,Sai Kung,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1830-NT-TV1-60,19775332,M-P1830-NT-TV1-60 屯門海趣坊,22.372772,113.966703,1280,720,1,1280x720,16:09,NA,新界屯門湖翠路168-236 號海趣坊 S14 -15 號舖,Tuen Mun,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1899-NT-TV1-43,19775333,M-P1899-NT-TV1-43 荃灣plaza 88,22.367307,114.115986,1280,720,1,1280x720,16:09,NA,新界荃灣楊屋道 88 號 Plaza 88 1 樓 1 號舖,Tsuen Wan,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1899-NT-TV2-43,19775334,M-P1899-NT-TV2-43 荃灣plaza 88,22.367307,114.115986,1280,720,1,1280x720,16:09,NA,新界荃灣楊屋道 88 號 Plaza 88 1 樓 1 號舖,Tsuen Wan,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1899-NT-TV3-43,19775335,M-P1899-NT-TV3-43 荃灣plaza 88,22.367307,114.115986,1280,720,1,1280x720,16:09,NA,新界荃灣楊屋道 88 號 Plaza 88 1 樓 1 號舖,Tsuen Wan,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1899-NT-TV4-43,19775336,M-P1899-NT-TV4-43 荃灣plaza 88,22.367307,114.115986,1280,720,1,1280x720,16:09,NA,新界荃灣楊屋道 88 號 Plaza 88 1 樓 1 號舖,Tsuen Wan,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1899-NT-TV5-43,19775337,M-P1899-NT-TV5-43 荃灣plaza 88,22.367307,114.115986,1280,720,1,1280x720,16:09,NA,新界荃灣楊屋道 88 號 Plaza 88 1 樓 1 號舖,Tsuen Wan,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1900-NT-TV1-43,19775338,M-P1900-NT-TV1-43 烏溪沙迎海薈,22.430036,114.243233,1280,720,1,1280x720,16:09,NA,新界馬鞍山烏溪沙路8號迎海薈地下5C號舖,Sha Tin,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1900-NT-TV2-43,19775339,M-P1900-NT-TV2-43 烏溪沙迎海薈,22.430036,114.243233,1280,720,1,1280x720,16:09,NA,新界馬鞍山烏溪沙路8號迎海薈地下5C號舖,Sha Tin,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1900-NT-TV3-43,19775340,M-P1900-NT-TV3-43 烏溪沙迎海薈,22.430036,114.243233,1280,720,1,1280x720,16:09,NA,新界馬鞍山烏溪沙路8號迎海薈地下5C號舖,Sha Tin,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P1901-NT-TV1-43,19775341,M-P1901-NT-TV1-43 元朗金龍樓,22.443456,114.033791,1280,720,1,1280x720,16:09,NA,新界元朗鳳琴街 22 號金龍樓地下 11 號舖,Yuen Long,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P1901-NT-TV2-43,19775342,M-P1901-NT-TV2-43 元朗金龍樓,22.443456,114.033791,1280,720,1,1280x720,16:09,NA,新界元朗鳳琴街 22 號金龍樓地下 11 號舖,Yuen Long,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Transit > Subway,Midland HK,M-P1780-NT-TV1-43,19775343,M-P1780-NT-TV1-43 港鐵兆康站,22.412445,113.979041,1280,720,1,1280x720,16:09,NA,屯門兆康站 2 號舖,Tuen Mun,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Transit > Subway,Midland HK,M-P1780-NT-TV2-43,19775344,M-P1780-NT-TV2-43 港鐵兆康站,22.412445,113.979041,1280,720,1,1280x720,16:09,NA,屯門兆康站 2 號舖,Tuen Mun,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1909-NT-TV1-43,19775345,M-P1909-NT-TV1-43 葵涌廣場,22.358283,114.127202,1280,720,1,1280x720,16:09,NA,新界葵涌葵富路 7-11 號葵涌廣場 1 樓 43A 號舖,Kwai Tsing,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1909-NT-TV2-43,19775346,M-P1909-NT-TV2-43 葵涌廣場,22.358283,114.127202,1280,720,1,1280x720,16:09,NA,新界葵涌葵富路 7-11 號葵涌廣場 1 樓 43A 號舖,Kwai Tsing,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1909-NT-TV3-43,19775347,M-P1909-NT-TV3-43 葵涌廣場,22.358283,114.127202,1280,720,1,1280x720,16:09,NA,新界葵涌葵富路 7-11 號葵涌廣場 1 樓 43A 號舖,Kwai Tsing,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1917-NT-TV1-55,19775348,M-P1917-NT-TV1-55 御龍山商場,22.395233,114.198604,1280,720,1,1280x720,16:09,NA,沙田樂景街28號御龍山商場2樓201號舖,Sha Tin,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P1925-NT-TV1-43,19775349,M-P1925-NT-TV1-43 屯門冠興樓,22.396039,113.974784,1280,720,1,1280x720,16:09,NA,新界屯門屯門鄉事會路28/37號冠興樓地下C號舖連閣樓,Tuen Mun,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P1925-NT-TV2-43,19775350,M-P1925-NT-TV2-43 屯門冠興樓,22.396039,113.974784,1280,720,1,1280x720,16:09,NA,新界屯門屯門鄉事會路28/38號冠興樓地下C號舖連閣樓,Tuen Mun,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P1955-NT-TV1-43,19775351,M-P1955-NT-TV1-43 新界元朗鳳攸北街,22.443363,114.034378,1280,720,1,1280x720,16:09,NA,新界元朗鳳攸北街 2/6 號永富閣地下15B 號舖,Yuen Long,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1951-NT-TV1-55S,19775352,M-P1951-NT-TV1-55S 大埔墟站新達廣場,22.443567,114.16935,1280,720,1,1280x720,16:09,NA,大埔南運路9號新達廣場1樓071A號舖,Tai Po,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1964-NT-TV1-43,19775353,M-P1964-NT-TV1-43 馬鞍山We Go Mall,22.414058,114.22384,1280,720,1,1280x720,16:09,NA,沙田馬鞍山保泰街16號We Go Mall 地下G03C號舖,Sha Tin,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1964-NT-TV2-43,19775355,M-P1964-NT-TV2-43 馬鞍山We Go Mall,22.414058,114.22384,1280,720,1,1280x720,16:09,NA,沙田馬鞍山保泰街16號We Go Mall 地下G03C號舖,Sha Tin,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1964-NT-TV3-43,19775356,M-P1964-NT-TV3-43 馬鞍山We Go Mall,22.414058,114.22384,1280,720,1,1280x720,16:09,NA,沙田馬鞍山保泰街16號We Go Mall 地下G03C號舖,Sha Tin,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1964-NT-TV4-43,19775357,M-P1964-NT-TV4-43 馬鞍山We Go Mall,22.414058,114.22384,1280,720,1,1280x720,16:09,NA,沙田馬鞍山保泰街16號We Go Mall 地下G03C號舖,Sha Tin,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1964-NT-TV5-43,19775358,M-P1964-NT-TV5-43 馬鞍山We Go Mall,22.414058,114.22384,1280,720,1,1280x720,16:09,NA,沙田馬鞍山保泰街16號We Go Mall 地下G03C號舖,Sha Tin,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1964-NT-TV6-43,19775359,M-P1964-NT-TV6-43 馬鞍山We Go Mall,22.414058,114.22384,1280,720,1,1280x720,16:09,NA,沙田馬鞍山保泰街16號We Go Mall 地下G03C號舖,Sha Tin,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1964-NT-TV7-43,19775360,M-P1964-NT-TV7-43 馬鞍山We Go Mall,22.414058,114.22384,1280,720,1,1280x720,16:09,NA,沙田馬鞍山保泰街16號We Go Mall 地下G03C號舖,Sha Tin,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1977-NT-TV1-43,19775364,M-P1977-NT-TV1-43 天水圍+WOO 1期商場,22.457599,114.002524,1280,720,1,1280x720,16:09,NA,新界天水圍天恩路12及18號+WOO 1期地下G68號舖,Yuen Long,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1977-NT-TV2-43,19775365,M-P1977-NT-TV2-43 天水圍+WOO 1期商場,22.457599,114.002524,1280,720,1,1280x720,16:09,NA,新界天水圍天恩路12及18號+WOO 1期地下G68號舖,Yuen Long,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Transit > Subway,Midland HK,M-P1949-NT-TV1-43,19775366,M-P1949-NT-TV1-43 港鐵車公廟站,22.374786,114.186385,1280,720,1,1280x720,16:09,NA,車公廟站 CKT7 號舖,Sha Tin,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Transit > Subway,Midland HK,M-P1949-NT-TV2-43,19775367,M-P1949-NT-TV2-43 港鐵車公廟站,22.374786,114.186385,1280,720,1,1280x720,16:09,NA,車公廟站 CKT7 號舖,Sha Tin,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1966-NT-TV1-43,19775368,M-P1966-NT-TV1-43 位於馬鞍山錦泰商場,22.408775,114.221774,1280,720,1,1280x720,16:09,NA,新界馬鞍山寧泰路 31 號錦泰苑錦泰商場地下 02A 號舖,Sha Tin,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1966-NT-TV2-43,19775369,M-P1966-NT-TV2-43 位於馬鞍山錦泰商場,22.408775,114.221774,1280,720,1,1280x720,16:09,NA,新界馬鞍山寧泰路 31 號錦泰苑錦泰商場地下 02A 號舖,Sha Tin,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P2005-NT-TV1-43,19775373,M-P2005-NT-TV1-43 新界元朗鳳攸北街,22.443356,114.034437,1280,720,1,1280x720,16:09,NA,新界元朗鳳攸北街 2/6 號永富閣地下 14B 號舖,Yuen Long,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2013-NT-TV1-43,19775374,M-P2013-NT-TV1-43 第一城樂薈商場,22.386861,114.20264,1280,720,1,1280x720,16:09,NA,沙田置富第一城樂薈地下G34號舖,Sha Tin,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2013-NT-TV2-43,19775375,M-P2013-NT-TV2-43 第一城樂薈商場,22.386861,114.20264,1280,720,1,1280x720,16:09,NA,沙田置富第一城樂薈地下G34號舖,Sha Tin,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P2015-NT-TV1-43,19775380,M-P2015-NT-TV1-43 元朗錦繡花園大道,22.472532,114.051205,1280,720,1,1280x720,16:09,NA,元朗錦繡花園大道3250地段B8部份的2號、3號貨櫃,Yuen Long,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P2015-NT-TV2-43,19775381,M-P2015-NT-TV2-43 元朗錦繡花園大道,22.472532,114.051205,1280,720,1,1280x720,16:09,NA,元朗錦繡花園大道3250地段B8部份的2號、3號貨櫃,Yuen Long,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Transit > Subway,Midland HK,M-P2010-NT-TV1-50,19775382,M-P2010-NT-TV1-50 港鐵大學站,22.413464,114.210303,1280,720,1,1280x720,16:09,NA,新界大學站 UNI 3 號舖,Sha Tin,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1658-NT-TV1-43,19775384,M-P1658-NT-TV1-43 荃灣麗城薈,22.37202,114.101987,1280,720,1,1280x720,16:09,NA,新界荃灣青山公路625號麗城薈麗城花園3座7號地舖,Tsuen Wan,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1658-NT-TV2-43,19775385,M-P1658-NT-TV2-43 荃灣麗城薈,22.37202,114.101987,1280,720,1,1280x720,16:09,NA,新界荃灣青山公路625號麗城薈麗城花園3座7號地舖,Tsuen Wan,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2026-NT-TV1-43,19775386,M-P2026-NT-TV1-43 元朗形點,22.445778,114.034346,1280,720,1,1280x720,16:09,NA,新界元朗朗日路8號新元朗中心3樓 A317a 號舖,Yuen Long,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2026-NT-TV2-43,19775387,M-P2026-NT-TV2-43 元朗形點,22.445778,114.034346,1280,720,1,1280x720,16:09,NA,新界元朗朗日路8號新元朗中心3樓 A317a 號舖,Yuen Long,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P2037-NT-TV1-43,19775388,M-P2037-NT-TV1-43 馬灣商業街,22.350987,114.059165,1280,720,1,1280x720,16:09,NA,新界馬灣珀林路39號地舖,Tsuen Wan,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Transit > Subway,Midland HK,M-P2031-NT-TV1-43,19775389,M-P2031-NT-TV1-43 港鐵粉嶺站,22.491987,114.138818,1280,720,1,1280x720,16:09,NA,新界粉嶺港鐵粉嶺站 FAN 15-16 號舖,North,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Transit > Subway,Midland HK,M-P2031-NT-TV2-43,19775390,M-P2031-NT-TV2-43 港鐵粉嶺站,22.491987,114.138818,1280,720,1,1280x720,16:09,NA,新界粉嶺港鐵粉嶺站 FAN 15-16 號舖,North,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2039-NT-TV1-43,19775391,M-P2039-NT-TV1-43 青衣站上蓋青衣城商場,22.357879,114.107936,1280,720,1,1280x720,16:09,NA,新界青衣青敬路33號青衣城1樓108F號舖,Kwai Tsing,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2007-NT-TV1-43,19775392,M-P2007-NT-TV1-43 屯門時代廣場,22.3929,113.97605,1280,720,1,1280x720,16:09,NA,新界屯門屯隆街2號屯門時代廣場北翼3樓43號舖,Tuen Mun,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P2064-KLN-TV1-43,20296705,M-P2064-KLN-TV1-43 長沙灣東京街,22.336225,114.158532,1280,720,1,1280x720,16:09,NA,九龍長沙灣東京街31號恆邦商業大廈地下3A及3B鋪,Sham Shui Po,Kowloon,15,All / Universal,1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P2064-KLN-TV2-43,20296706,M-P2064-KLN-TV2-43 長沙灣東京街,22.336225,114.158532,1280,720,1,1280x720,16:09,NA,九龍長沙灣東京街31號恆邦商業大廈地下3A及3B鋪,Sham Shui Po,Kowloon,15,All / Universal,1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P2064-KLN-TV3-43,20296707,M-P2064-KLN-TV3-43 長沙灣東京街,22.336225,114.158532,1280,720,1,1280x720,16:09,NA,九龍長沙灣東京街31號恆邦商業大廈地下3A及3B鋪,Sham Shui Po,Kowloon,15,All / Universal,1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P2064-KLN-TV4-43,20296708,M-P2064-KLN-TV4-43 長沙灣東京街,22.336225,114.158532,1280,720,1,1280x720,16:09,NA,九龍長沙灣東京街31號恆邦商業大廈地下3A及3B鋪,Sham Shui Po,Kowloon,15,All / Universal,1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P2064-KLN-TV5-43,20296709,M-P2064-KLN-TV5-43 長沙灣東京街,22.336225,114.158532,1280,720,1,1280x720,16:09,NA,九龍長沙灣東京街31號恆邦商業大廈地下3A及3B鋪,Sham Shui Po,Kowloon,15,All / Universal,1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2063-NT-TV1-43,20296710,M-P2063-NT-TV1-43 沙田好運中心,22.383249,114.190779,1280,720,1,1280x720,16:09,NA,新界沙田橫壆街1-15號好運中心3樓3116號舖,Sha Tin,New Territories,15,All / Universal,1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2063-NT-TV2-43,20296711,M-P2063-NT-TV2-43 沙田好運中心,22.383249,114.190779,1280,720,1,1280x720,16:09,NA,新界沙田橫壆街1-15號好運中心3樓3116號舖,Sha Tin,New Territories,15,All / Universal,1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2063-NT-TV3-43,20296712,M-P2063-NT-TV3-43 沙田好運中心,22.383249,114.190779,1280,720,1,1280x720,16:09,NA,新界沙田橫壆街1-15號好運中心3樓3116號舖,Sha Tin,New Territories,15,All / Universal,1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2063-NT-TV4-43,20296713,M-P2063-NT-TV4-43 沙田好運中心,22.383249,114.190779,1280,720,1,1280x720,16:09,NA,新界沙田橫壆街1-15號好運中心3樓3116號舖,Sha Tin,New Territories,15,All / Universal,1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2071-NT-TV1-43,20683887,M-P2071-NT-TV1-43 東涌昇薈商場,22.296582,113.951474,1280,720,1,1280x720,16:09,NA,"新界東涌迎東路1,3及5號, 迎康街1號昇薈商場1樓2號舖",Islands,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2071-NT-TV2-43,20683888,M-P2071-NT-TV2-43 東涌昇薈商場,22.296582,113.951474,1280,720,1,1280x720,16:09,NA,"新界東涌迎東路1,3及5號, 迎康街1號昇薈商場1樓2號舖",Islands,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2057-NT-TV1-43,20683890,M-P2057-NT-TV1-43 屯門Novo Walk,22.410944,113.96804,1280,720,1,1280x720,16:09,NA,新界屯門欣寶路8號 NOVO WALK 商場地下3C號舖,Tuen Mun,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2057-NT-TV2-43,20683891,M-P2057-NT-TV2-43 屯門Novo Walk,22.410944,113.96804,1280,720,1,1280x720,16:09,NA,新界屯門欣寶路8號 NOVO WALK 商場地下3C號舖,Tuen Mun,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P2072-NT-TV1-43,21034667,M-P2072-NT-TV1-43大埔Silicon Hill,22.427393,114.202115,1280,720,1,1280x720,16:09,NA,新界大埔優景里63號 Silicon Hill 地下18號舖,Tai Po,New Territories,15,All / Universal,1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P2073-NT-TV1-43,21034668,M-P2073-NT-TV1-43 青衣青怡薈,22.353976,114.105271,1280,720,1,1280x720,16:09,NA,新界青綠街7-19號青怡薈52號地舖,Kwai Tsing,New Territories,15,All / Universal,1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P2073-NT-TV2-43,21034669,M-P2073-NT-TV2-43 青衣青怡薈,22.353976,114.105271,1280,720,1,1280x720,16:09,NA,新界青綠街7-19號青怡薈52號地舖,Kwai Tsing,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P2074-KLN-TV1-43,21034670,M-P2074-KLN-TV1-43 土瓜灣碧麗花園,22.31243,114.19,1280,720,1,1280x720,16:09,NA,九龍庇利街23號碧麗花園地下 4 號舖,Kowloon City,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P2074-KLN-TV2-43,21034671,M-P2074-KLN-TV2-43 土瓜灣碧麗花園,22.31243,114.19,1280,720,1,1280x720,16:09,NA,九龍庇利街23號碧麗花園地下 4 號舖,Kowloon City,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2077-NT-TV1-43,21034672,M-P2077-NT-TV1-43 上水智昌路上水中心商場,22.500899,114.129655,1280,720,1,1280x720,16:09,NA,新界上水智昌路 3 號上水中心 2 樓 2031 號舖,North,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2077-NT-TV2-43,21034673,M-P2077-NT-TV2-43上水智昌路上水中心商場,22.500899,114.129655,1280,720,1,1280x720,16:09,NA,新界上水智昌路 3 號上水中心 2 樓 2031 號舖,North,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P2079-KLN-TV1-43,21034674,M-P2079-KLN-TV1-43將軍澳 The Parkside,22.304832,114.261137,1280,720,1,1280x720,16:09,NA,將軍澳 The Parkside地下G10號舖,Sai Kung,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P2079-KLN-TV2-43,21034675,M-P2079-KLN-TV2-43將軍澳 The Parkside,22.304832,114.261137,1280,720,1,1280x720,16:09,NA,將軍澳 The Parkside地下G10號舖,Sai Kung,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P2079-KLN-TV3-43,21034676,M-P2079-KLN-TV3-43將軍澳 The Parkside,22.304832,114.261137,1280,720,1,1280x720,16:09,NA,將軍澳 The Parkside地下G10號舖,Sai Kung,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Residential > Apartment Buildings,Midland HK,M-P2079-KLN-TV4-43,21034677,M-P2079-KLN-TV4-43將軍澳 The Parkside,22.304832,114.261137,1280,720,1,1280x720,16:09,NA,將軍澳 The Parkside地下G10號舖,Sai Kung,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2081-NT-TV1-43,21034678,M-P2081-NT-TV1-43沙田銀禧薈 3 樓 319 號舖,22.396644,114.199529,1280,720,1,1280x720,16:09,NA,沙田銀禧薈 3 樓 319 號舖,Sha Tin,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2081-NT-TV2-43,21034679,M-P2081-NT-TV2-43沙田銀禧薈 3 樓 319 號舖,22.396644,114.199529,1280,720,1,1280x720,16:09,NA,沙田銀禧薈 3 樓 319 號舖,Sha Tin,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2081-NT-TV3-43,21034680,M-P2081-NT-TV3-43沙田銀禧薈 3 樓 319 號舖,22.396644,114.199529,1280,720,1,1280x720,16:09,NA,沙田銀禧薈 3 樓 319 號舖,Sha Tin,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2083-NT-TV1-43,21177616,M-P2083-NT-TV1-43 沙田馬鞍山廣場 2 樓 2105A 及 B 號舖,22.425383,114.231389,1280,720,1,1280x720,16:09,NA,新界沙田西沙路608號馬鞍山廣場 2 樓 2105A 及 B 號舖,Sha Tin,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2083-NT-TV2-43,21177617,M-P2083-NT-TV2-43 沙田馬鞍山廣場 2 樓 2105A 及 B 號舖,22.425383,114.231389,1280,720,1,1280x720,16:09,NA,新界沙田西沙路608號馬鞍山廣場 2 樓 2105A 及 B 號舖,Sha Tin,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P2078-KLN-TV1-43,21177618,M-P2078-KLN-TV1-43 將軍澳天晉匯商場地下G18號舖,22.306909,114.260952,1280,720,1,1280x720,16:09,NA,將軍澳唐俊街12號天晉匯地下 G18 號舖,Sai Kung,New Territories,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
Retail > Mall,Midland HK,M-P1990-KLN-TV1-43,21177619,M-P1990-KLN-TV1-43 啟德體育園啟德零售館2,22.325871,114.195826,1280,720,1,1280x720,16:09,NA,"啟德啟德體育園啟德零售館2, 3樓 M2-LA301號舖",Kowloon City,Kowloon,15,"English,漢語 (Chinese (Traditional))",1,1,NA,Hong Kong
